Objects
100
,,Global Angle quackgpt:quackgpt,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
1002,0,-0.00518197,-0.00403433,0.0495984,1305.33,-408.261,143.555
1003,0,-0.00806257,-0.00315383,0.0505846,1305.37,-408.209,143.618
1004,0,-0.00776467,-0.0035015,0.0503062,1305.36,-408.203,143.594
1005,0,-0.00647083,-0.00431752,0.0497016,1305.35,-408.185,143.546
1006,0,-0.00660853,-0.00696526,0.0489917,1305.35,-408.149,143.489
1007,0,-0.00780218,-0.0102258,0.0488961,1305.51,-408.083,143.397
1008,0,-0.00805397,-0.00868089,0.0492618,1306.15,-408.032,143.497
1009,0,-0.00724442,-0.00708349,0.0485886,1306.99,-408.115,143.53
1010,0,-0.00636747,-0.00768847,0.0466485,1307.98,-408.221,143.599
1011,0,-0.00686958,-0.00573781,0.0454756,1309.17,-408.361,143.765
1012,0,-0.00676325,-0.00298558,0.0453043,1310.53,-408.629,143.842
1013,0,-0.00336676,-0.00598566,0.0474705,1311.88,-408.778,143.802
1014,0,-0.00720456,-0.00494802,0.0508911,1313.36,-408.968,143.9
1015,0,-0.00808506,-0.00472654,0.0518531,1314.91,-409.178,143.819
1016,0,-0.00633827,-0.00514931,0.0514985,1316.6,-409.309,143.769
1017,0,-0.000519714,-0.00786526,0.0493576,1318.33,-409.306,143.713
1018,0,-0.00106753,-0.00848119,0.0485854,1320.06,-409.443,143.719
1019,0,-0.0011678,-0.00723203,0.050177,1321.89,-409.641,143.876
1020,0,-0.00629035,-0.00731788,0.0522203,1323.88,-409.781,143.99
1021,0,-0.00496788,-0.00453039,0.0541022,1325.98,-409.958,144.006
1022,0,-0.000431538,-0.00286287,0.0551603,1328.15,-410.286,144.031
1023,0,-0.00207241,-0.0043325,0.0569575,1330.24,-410.644,144.015
1024,0,-0.000559072,-0.00532647,0.0591564,1332.4,-410.949,144.141
1025,0,-0.0023775,-0.00281997,0.0627601,1334.62,-411.332,144.21
1026,0,-0.00136164,-0.00193877,0.0661609,1336.85,-411.733,144.259
1027,0,0.00225289,-0.000804577,0.0682249,1339.09,-412.179,144.347
1028,0,0.00345111,-0.00153299,0.0693715,1341.35,-412.39,144.424
1029,0,0.00238182,0.000331233,0.0732202,1343.78,-412.647,144.399
1030,0,0.00282134,0.00039621,0.0777932,1346.17,-412.994,144.374
1031,0,0.00188656,-0.00050543,0.0819857,1348.43,-413.357,144.46
1032,0,0.00172227,-0.00151764,0.0853891,1350.7,-413.79,144.506
1033,0,0.00368144,-0.000566684,0.0891896,1353.05,-414.206,144.401
1034,0,0.00318179,-0.00163694,0.0935734,1355.31,-414.518,144.38
1035,0,0.00359844,-0.00240956,0.0991371,1357.52,-414.82,144.439
1036,0,0.00359069,-0.00284292,0.104472,1359.81,-415.204,144.459
1037,0,0.00386298,-0.0024458,0.1096,1362.12,-415.519,144.363
1038,0,0.00146006,-0.0023029,0.114488,1364.34,-415.812,144.355
1039,0,0.00370783,-0.00254198,0.120056,1366.54,-416.184,144.411
1040,0,0.00410493,-0.00224253,0.124847,1368.83,-416.527,144.484
1041,0,0.0061666,-0.002943,0.128976,1371.01,-416.866,144.487
1042,0,0.00426148,-0.00383707,0.135273,1373.2,-417.033,144.468
1043,0,0.00452173,-0.00437113,0.141523,1375.37,-417.263,144.447
1044,0,0.00265698,-0.00301732,0.145074,1377.51,-417.511,144.451
1045,0,0.00104849,-0.00277701,0.148374,1379.66,-417.699,144.489
1046,0,0.000508818,-0.00220167,0.153025,1381.81,-417.867,144.499
1047,0,0.00319428,-0.00394609,0.156981,1383.99,-417.858,144.538
1048,0,0.00301714,-0.00549925,0.160808,1386.08,-417.964,144.624
1049,0,0.000262907,-0.00486508,0.165271,1388.14,-418.066,144.743
1050,0,-0.00124397,-0.00577517,0.168681,1390.17,-418.191,144.64
1051,0,-0.000718923,-0.00680433,0.170857,1392.19,-418.3,144.605
1052,0,0.00292737,-0.00825257,0.172461,1394.13,-418.394,144.594
1053,0,0.00221778,-0.00863195,0.175339,1396.15,-418.376,144.771
1054,0,0.00247813,-0.00964179,0.177906,1398.19,-418.354,144.745
1055,0,0.00586393,-0.00806838,0.179809,1400.27,-418.392,144.736
1056,0,0.00349636,-0.00800511,0.181814,1402.27,-418.261,144.802
1057,0,0.00146495,-0.00978448,0.183747,1404.16,-418.129,144.929
1058,0,0.000774813,-0.00997464,0.184713,1406.04,-418.077,144.929
1059,0,-0.000901122,-0.00932621,0.186818,1407.91,-417.997,144.897
1060,0,-0.00154592,-0.00991356,0.18911,1409.68,-418.019,144.859
1061,0,-0.00192902,-0.01046,0.191605,1411.44,-417.927,144.963
1062,0,-0.00563266,-0.0102105,0.194392,1413.28,-417.876,145.042
1063,0,-0.00126667,-0.0113709,0.193939,1415.13,-417.705,145.081
1064,0,-0.00104512,-0.0120568,0.19539,1416.88,-417.581,145.082
1065,0,-0.00236667,-0.0115243,0.196272,1418.5,-417.49,145.073
1066,0,-0.00205697,-0.0117281,0.195948,1420.13,-417.23,145.209
1067,0,-0.00233371,-0.0109615,0.192897,1421.54,-417.049,145.203
1068,0,-0.00314373,-0.0107951,0.189495,1422.92,-416.764,145.213
1069,0,-0.00196871,-0.0089021,0.184878,1424.22,-416.445,145.193
1070,0,-0.000843911,-0.00978845,0.180095,1425.36,-416.005,145.3
1071,0,-0.00217842,-0.0117855,0.175209,1426.2,-415.622,145.259
1072,0,-0.00242016,-0.0111632,0.168505,1427,-415.07,145.325
1073,0,-0.00623336,-0.0111195,0.163668,1427.75,-414.453,145.412
1074,0,-0.00747148,-0.0120963,0.158953,1428.38,-413.946,145.442
1075,0,-0.00821173,-0.0124467,0.154848,1428.99,-413.542,145.443
1076,0,-0.00448283,-0.0134913,0.149151,1429.69,-413.187,145.392
1077,0,-0.00393777,-0.011259,0.146161,1430.47,-412.943,145.49
1078,0,-0.00302421,-0.00993269,0.142554,1431.15,-412.788,145.575
1079,0,-0.00206386,-0.00721231,0.137768,1431.69,-412.572,145.667
1080,0,-0.00522369,-0.00495526,0.134623,1432.01,-412.38,145.761
1081,0,-0.00491643,-0.00525101,0.133093,1432,-412.228,145.725
1082,0,-0.00584366,-0.00726138,0.132764,1431.77,-412.013,145.619
1083,0,-0.00542794,-0.0103265,0.13306,1431.45,-411.967,145.472
1084,0,-0.00874518,-0.00969215,0.134245,1431.25,-411.997,145.511
1085,0,-0.0065296,-0.00982056,0.134588,1431.21,-412.074,145.571
1086,0,-0.00538685,-0.00967615,0.134467,1431.23,-412.231,145.564
1087,0,-0.00145957,-0.0111223,0.133883,1431.25,-412.343,145.494
1088,0,-0.000559317,-0.0111961,0.134136,1431.33,-412.431,145.493
1089,0,-0.00131937,-0.0105983,0.135311,1431.41,-412.445,145.458
1090,0,-0.0013307,-0.0121172,0.134685,1431.46,-412.383,145.418
1091,0,-0.0026494,-0.0138189,0.134846,1431.61,-412.25,145.386
1092,0,-0.00638788,-0.0139817,0.136474,1431.94,-412.164,145.344
1093,0,-0.00993982,-0.0103517,0.139262,1432.56,-412.121,145.452
1094,0,-0.0101258,-0.00947082,0.141267,1433.18,-412.155,145.483
1095,0,-0.00660417,-0.00991019,0.140736,1433.72,-412.319,145.463
1096,0,-0.00351689,-0.00916974,0.139196,1434.24,-412.461,145.552
1097,0,-0.00367351,-0.00931531,0.137737,1434.58,-412.641,145.524
1098,0,-0.00167308,-0.00985433,0.13622,1434.87,-412.554,145.517
1099,0,-0.00398562,-0.00961402,0.135336,1435.12,-412.421,145.516
1100,0,-0.00662678,-0.00619689,0.133867,1435.31,-412.215,145.513
1101,0,-0.00799057,-0.00619787,0.131669,1435.49,-411.844,145.521
1102,0,-0.00944349,-0.00786519,0.130641,1435.66,-411.539,145.57
1103,0,-0.00713392,-0.00686486,0.12661,1435.71,-411.482,145.492
1104,0,-0.00656139,-0.00685961,0.124573,1435.78,-411.435,145.499
1105,0,-0.00683826,-0.00777004,0.123102,1435.78,-411.372,145.453
1106,0,-0.00341841,-0.00647335,0.121761,1435.86,-411.339,145.506
1107,0,-0.00658541,-0.00738163,0.121625,1435.96,-411.294,145.46
1108,0,-0.00635247,-0.00713769,0.121788,1436.07,-411.273,145.457
1109,0,-0.00711947,-0.00701607,0.121887,1436.15,-411.246,145.481
1110,0,-0.00664732,-0.00691873,0.121375,1436.18,-411.212,145.477
1111,0,-0.00282732,-0.00611323,0.120523,1436.24,-411.166,145.593
1112,0,-0.0046372,-0.00779536,0.121291,1436.25,-411.124,145.571
1113,0,-0.00301453,-0.00549546,0.119733,1436.25,-411.183,145.54
1114,0,-0.00696032,-0.00756054,0.119943,1436.26,-411.148,145.463
1115,0,-0.00496412,-0.00621577,0.119742,1436.3,-411.134,145.504
1116,0,-0.0078376,-0.00725491,0.119757,1436.29,-411.104,145.474
1117,0,-0.00739204,-0.00707823,0.119621,1436.28,-411.092,145.464
1118,0,-0.00720623,-0.007388,0.119461,1436.28,-411.104,145.464
1119,0,-0.00664718,-0.00756242,0.119399,1436.27,-411.105,145.438
1120,0,-0.00453973,-0.00649985,0.119367,1436.28,-411.132,145.489
1121,0,-0.00374506,-0.00586997,0.119214,1436.3,-411.136,145.516
1122,0,-0.00692394,-0.00743259,0.119553,1436.27,-411.113,145.435
1123,0,-0.00729966,-0.00759953,0.119424,1436.28,-411.103,145.441
1124,0,-0.00365124,-0.00596978,0.119353,1436.31,-411.107,145.519
1125,0,-0.00664631,-0.00767536,0.119853,1436.29,-411.129,145.441
1126,0,-0.00415576,-0.00686653,0.120311,1436.32,-411.172,145.505
1127,0,-0.00861319,-0.0103492,0.123334,1436.33,-411.173,145.383
1128,0,-0.00774881,-0.00897242,0.127989,1436.6,-411.285,145.482
1129,0,-0.0109817,-0.00849896,0.132987,1436.97,-411.534,145.467
1130,0,-0.0106284,-0.00888761,0.138048,1437.38,-411.892,145.468
1131,0,-0.00513722,-0.00900197,0.14192,1437.89,-412.265,145.439
1132,0,-0.00322394,-0.00858571,0.147249,1438.48,-412.771,145.436
1133,0,-0.00334337,-0.0094131,0.152909,1439.07,-413.246,145.4
1134,0,-0.00103817,-0.0107286,0.157948,1439.72,-413.634,145.309
1135,0,-0.00674591,-0.00888539,0.163477,1440.56,-413.914,145.385
1136,0,-0.00733783,-0.0102622,0.167294,1441.37,-414.045,145.44
1137,0,-0.00801101,-0.0103332,0.170375,1442.17,-414.134,145.446
1138,0,-0.00383534,-0.0116528,0.172103,1443.02,-414.154,145.443
1139,0,-0.0048109,-0.0112607,0.175335,1443.89,-414.199,145.461
1140,0,-0.00867504,-0.00930622,0.178652,1444.81,-414.301,145.579
1141,0,-0.00768134,-0.0103283,0.179649,1445.73,-414.417,145.56
1142,0,-0.00376243,-0.0121267,0.180101,1446.69,-414.51,145.49
1143,0,-0.006276,-0.0102465,0.182535,1447.79,-414.635,145.604
1144,0,-0.00478652,-0.0115121,0.182752,1448.86,-414.671,145.539
1145,0,-0.00698961,-0.0110745,0.184392,1449.98,-414.615,145.533
1146,0,-0.00713759,-0.00886823,0.18575,1451.16,-414.464,145.533
1147,0,-0.00778478,-0.00833781,0.188019,1452.4,-414.209,145.607
1148,0,-0.00914059,-0.00815934,0.187104,1453.43,-414.154,145.587
1149,0,-0.00931761,-0.006888,0.188344,1454.6,-414.062,145.595
1150,0,-0.00801659,-0.00748562,0.189502,1455.78,-414.064,145.647
1151,0,-0.00617208,-0.00970441,0.190969,1456.91,-414.169,145.688
1152,0,-0.0046841,-0.00918621,0.192779,1458.13,-414.26,145.714
1153,0,-0.00518466,-0.00882783,0.193403,1459.39,-414.266,145.697
1154,0,-0.00512947,-0.00944198,0.195169,1460.62,-414.175,145.708
1155,0,-0.00593168,-0.00930465,0.196314,1461.88,-414.022,145.734
1156,0,-0.00736739,-0.00945796,0.19741,1463.17,-413.822,145.789
1157,0,-0.00873631,-0.00952198,0.197309,1464.41,-413.672,145.819
1158,0,-0.00961893,-0.00959541,0.197059,1465.6,-413.589,145.798
1159,0,-0.00972554,-0.0107996,0.196354,1466.83,-413.435,145.763
1160,0,-0.00755818,-0.0104678,0.196013,1468.11,-413.331,145.63
1161,0,-0.00914471,-0.00906051,0.196107,1469.55,-413.123,145.712
1162,0,-0.00884734,-0.00889832,0.197307,1471,-412.938,145.82
1163,0,-0.0102635,-0.0094067,0.198066,1472.43,-412.883,145.791
1164,0,-0.00713722,-0.0092189,0.196333,1473.83,-412.778,145.805
1165,0,-0.00599709,-0.00995579,0.195454,1475.22,-412.737,145.827
1166,0,-0.00617141,-0.0101662,0.195474,1476.66,-412.611,145.814
1167,0,-0.00740093,-0.00998962,0.195522,1478.19,-412.359,145.83
1168,0,-0.00884309,-0.0100696,0.196591,1479.75,-412.076,145.889
1169,0,-0.00969118,-0.00975058,0.196237,1481.32,-411.919,145.939
1170,0,-0.0083087,-0.00876836,0.195081,1482.83,-411.812,145.895
1171,0,-0.00851249,-0.00802724,0.195323,1484.39,-411.666,145.919
1172,0,-0.00849835,-0.00669138,0.196161,1486.02,-411.451,145.957
1173,0,-0.0116567,-0.00717393,0.198494,1487.6,-411.329,145.948
1174,0,-0.0100994,-0.00588278,0.197619,1489.31,-411.085,146.131
1175,0,-0.0125645,-0.00376771,0.198415,1491.01,-410.988,146.299
1176,0,-0.010356,-0.00462304,0.197049,1492.65,-410.866,146.278
1177,0,-0.0121026,-0.0036826,0.198465,1494.35,-410.651,146.431
1178,0,-0.0102527,-0.00476751,0.197709,1495.98,-410.441,146.356
1179,0,-0.00825416,-0.000428472,0.198801,1497.68,-410.275,146.272
1180,0,-0.00878164,-0.00450076,0.200133,1499.31,-410.264,146.435
1181,0,-0.0104321,-0.00495677,0.200446,1500.94,-410.265,146.47
1182,0,-0.00928036,-0.00417943,0.202167,1502.62,-410.251,146.465
1183,0,-0.00886672,-0.00404079,0.203538,1504.35,-410.256,146.446
1184,0,-0.00840928,-0.00364053,0.206251,1506.14,-410.233,146.505
1185,0,-0.00750469,-0.00422854,0.20916,1507.91,-410.196,146.625
1186,0,-0.00816308,-0.00531937,0.21115,1509.58,-410.222,146.574
1187,0,-0.00927417,-0.00248061,0.211814,1511.32,-410.123,146.546
1188,0,-0.0101401,-0.001779,0.21384,1513.1,-409.993,146.572
1189,0,-0.013168,-0.00194496,0.21889,1514.89,-409.998,146.607
1190,0,-0.0107058,-0.00346944,0.221412,1516.66,-409.975,146.598
1191,0,-0.00854186,-0.00333973,0.224076,1518.52,-409.928,146.721
1192,0,-0.0070081,-0.00338825,0.225677,1520.35,-410.014,146.781
1193,0,-0.00662062,-0.00410039,0.228299,1522.28,-409.989,146.84
1194,0,-0.00601067,-0.00215959,0.229878,1524.14,-410.089,146.781
1195,0,-0.00321032,-0.0018878,0.232552,1525.99,-410.143,146.783
1196,0,-0.0023782,-0.00281935,0.235613,1527.81,-410.189,146.826
1197,0,-0.00633724,-0.00369987,0.240324,1529.59,-410.317,146.748
1198,0,-0.00512106,-0.00315574,0.244041,1531.52,-410.395,146.676
1199,0,-0.00146816,-0.00231921,0.246365,1533.41,-410.42,146.776
1200,0,-0.000665196,-0.00474035,0.250687,1535.2,-410.432,146.909
1201,0,-0.00304135,-0.00376759,0.253343,1537.09,-410.458,146.989
1202,0,0.000968199,-0.00519741,0.253809,1538.86,-410.438,146.925
1203,0,0.00179561,-0.00639199,0.253997,1540.49,-410.355,146.812
1204,0,0.000991552,-0.00324045,0.252299,1542.06,-410.11,146.755
1205,0,0.00173567,-0.00442201,0.252167,1543.63,-409.686,146.929
1206,0,0.000542289,-0.00386786,0.248908,1544.87,-409.219,146.956
1207,0,-0.00176526,-0.00352706,0.243879,1545.93,-408.773,146.898
1208,0,-0.00340834,-0.00156286,0.238211,1546.94,-408.289,146.929
1209,0,0.000326443,-0.0028584,0.231062,1547.95,-407.66,146.831
1210,0,-0.00175458,-0.00308332,0.227688,1548.95,-407.054,146.937
1211,0,7.65497e-05,-0.00294525,0.222801,1549.77,-406.714,146.974
1212,0,0.00104704,-0.00322513,0.218258,1550.59,-406.415,146.985
1213,0,0.00049326,-0.00439016,0.215355,1551.39,-406.118,146.951
1214,0,-0.000970557,-0.00520406,0.214949,1552.21,-405.895,146.95
1215,0,7.75117e-05,-0.00538985,0.214814,1553.19,-405.804,146.991
1216,0,0.000666165,-0.00565058,0.215654,1554.26,-405.781,146.98
1217,0,-0.00021009,-0.0057034,0.216404,1555.44,-405.803,147.024
1218,0,-0.00149388,-0.00436614,0.218911,1556.68,-405.876,147.107
1219,0,0.00309705,-0.00433833,0.220465,1557.92,-405.883,147.028
1220,0,0.00303067,-0.00277084,0.222629,1559.17,-405.857,147.092
1221,0,0.00229894,-0.00253414,0.223722,1560.4,-405.793,147.129
1222,0,0.00153094,-0.00211791,0.224878,1561.58,-405.726,147.126
1223,0,0.00282481,-0.000393151,0.224046,1562.83,-405.735,147.145
1224,0,0.00287954,-0.000753501,0.22562,1564.09,-405.658,147.21
1225,0,0.00303011,-0.000838712,0.227622,1565.51,-405.553,147.321
1226,0,0.00398605,0.00136489,0.228551,1566.92,-405.442,147.426
1227,0,0.00218795,0.000233915,0.229369,1568.24,-405.384,147.427
1228,0,0.00366821,4.26461e-05,0.231059,1569.6,-405.281,147.433
1229,0,0.00302439,0.000827748,0.231758,1570.99,-405.166,147.486
1230,0,0.00410501,-0.000487128,0.232491,1572.37,-405.127,147.481
1231,0,0.00354797,0.000463981,0.232713,1573.81,-405.071,147.495
1232,0,0.00221473,0.00148812,0.233658,1575.28,-404.988,147.485
1233,0,0.00448093,0.00422884,0.231603,1576.73,-404.686,147.588
1234,0,0.00358168,0.00430244,0.230381,1578,-404.331,147.614
1235,0,0.00358742,0.00435357,0.2289,1579.17,-403.917,147.647
1236,0,0.00345243,0.00687371,0.224103,1580.33,-403.502,147.686
1237,0,0.00419576,0.00829965,0.218175,1581.36,-403.054,147.77
1238,0,0.00390418,0.00649659,0.211603,1582.2,-402.538,147.791
1239,0,0.00241202,0.0058244,0.204446,1582.87,-402.027,147.686
1240,0,0.00174787,0.00584079,0.198128,1583.5,-401.389,147.697
1241,0,0.00173162,0.0045347,0.19183,1584.15,-400.63,147.819
1242,0,0.00164498,0.00292057,0.185909,1584.73,-400.135,147.798
1243,0,0.00196021,0.00237216,0.179664,1585.37,-399.758,147.765
1244,0,0.000270673,0.00509371,0.175552,1586.07,-399.467,147.736
1245,0,0.000368624,0.00334054,0.16987,1586.64,-399.299,147.743
1246,0,0.000931072,0.00327398,0.165279,1587.2,-399.028,147.76
1247,0,0.00234155,0.00382328,0.159898,1587.72,-398.65,147.776
1248,0,0.00209758,0.00346517,0.155259,1588.17,-398.273,147.738
1249,0,0.0025837,0.00438836,0.151385,1588.61,-397.944,147.706
1250,0,-0.000781895,0.00457788,0.14924,1589.09,-397.645,147.738
1251,0,0.00148793,0.00300012,0.147302,1589.52,-397.451,147.686
1252,0,0.000691668,0.000255888,0.148318,1590.11,-397.345,147.752
1253,0,0.00114524,0.00258959,0.147904,1590.89,-397.392,147.78
1254,0,0.00370295,0.00344487,0.146315,1591.59,-397.552,147.668
1255,0,0.00389238,-0.000281598,0.148405,1592.39,-397.7,147.73
1256,0,0.00413129,0.00161185,0.1509,1593.42,-397.878,147.842
1257,0,0.00402664,0.00386353,0.154809,1594.52,-398.04,147.893
1258,0,0.0035477,0.0025959,0.156826,1595.57,-398.114,147.758
1259,0,0.00358943,0.00468247,0.158911,1596.79,-398.118,147.815
1260,0,0.00356563,0.00572348,0.160322,1598,-398.124,147.847
1261,0,0.00427442,0.00468778,0.161483,1599.18,-398.082,147.897
1262,0,0.00443044,0.00357534,0.163685,1600.37,-398.058,147.875
1263,0,0.00283005,0.00329557,0.165299,1601.55,-398.043,147.912
1264,0,0.00222332,0.00191335,0.166446,1602.7,-398.049,147.86
1265,0,-0.000226063,0.00329085,0.167978,1604.03,-398.021,147.918
1266,0,0.000651151,0.00651258,0.166353,1605.4,-397.973,147.959
1267,0,0.00221732,0.00833337,0.163591,1606.54,-397.861,147.976
1268,0,0.00264772,0.00829153,0.162408,1607.57,-397.732,148.032
1269,0,0.00271997,0.00887692,0.160888,1608.55,-397.587,148.067
1270,0,0.00254282,0.00820889,0.15686,1609.32,-397.353,148.058
1271,0,0.00338789,0.00769481,0.150618,1609.97,-397.077,148.096
1272,0,0.0068919,0.0070958,0.143918,1610.54,-396.8,148.104
1273,0,0.00335906,0.00608853,0.140025,1611.02,-396.461,148.003
1274,0,0.00186411,0.00573661,0.136047,1611.5,-396.04,147.951
1275,0,-0.00086023,0.00251266,0.134914,1611.97,-395.636,147.918
1276,0,-0.0023911,-0.00062646,0.136929,1612.62,-395.407,147.926
1277,0,-0.000645517,0.00104694,0.137614,1613.53,-395.248,148.001
1278,0,-0.00118008,0.000674632,0.137744,1614.38,-395.211,147.961
1279,0,-0.00369317,-0.00272637,0.138938,1615.23,-395.292,147.925
1280,0,-0.00478557,-0.0035872,0.141625,1616.21,-395.375,147.967
1281,0,-0.0034313,-0.00127926,0.143894,1617.14,-395.566,147.855
1282,0,-0.00643704,-0.00531815,0.14703,1618.19,-395.55,147.952
1283,0,-0.00219598,-0.00108516,0.145983,1619.23,-395.59,147.882
1284,0,-0.00313954,-0.000524467,0.147008,1620.33,-395.509,147.916
1285,0,-0.0048191,-0.00105785,0.148372,1621.38,-395.45,147.896
1286,0,-0.0061335,-0.000992898,0.150376,1622.46,-395.331,147.918
1287,0,-0.00572157,-0.00117425,0.151567,1623.55,-395.193,147.976
1288,0,-0.00640104,-0.00172883,0.15203,1624.58,-395.17,148.038
1289,0,-0.00625037,-0.00231188,0.15265,1625.59,-395.184,148.061
1290,0,-0.00606537,-0.00232039,0.154085,1626.65,-395.271,148.097
1291,0,-0.00691562,-0.0038957,0.156298,1627.76,-395.384,148.075
1292,0,-0.0069125,-0.00378567,0.158038,1628.9,-395.454,148.066
1293,0,-0.00694117,-0.00431387,0.15942,1630.08,-395.514,148.066
1294,0,-0.00577554,-0.00309581,0.160234,1631.3,-395.522,148.138
1295,0,-0.00603266,-0.00342271,0.161416,1632.5,-395.525,148.173
1296,0,-0.0058864,-0.00169699,0.161839,1633.63,-395.566,148.113
1297,0,-0.00632823,-0.00546747,0.164674,1634.79,-395.544,148.22
1298,0,-0.00781197,-0.00382967,0.167508,1635.96,-395.557,148.267
1299,0,-0.00719811,-0.00348868,0.168392,1637.19,-395.536,148.33
1300,0,-0.00648622,-0.00251834,0.169382,1638.43,-395.584,148.342
1301,0,-0.00559566,-0.00049417,0.17034,1639.76,-395.666,148.406
1302,0,-0.00344299,0.0015582,0.170816,1641.03,-395.795,148.472
1303,0,-0.00507941,0.00174055,0.173345,1642.25,-395.844,148.427
1304,0,-0.00557317,0.00329648,0.175399,1643.55,-395.799,148.481
1305,0,-0.00371629,0.0013791,0.178953,1644.86,-395.711,148.538
1306,0,-0.00543466,0.000369851,0.180445,1646.13,-395.608,148.514
1307,0,-0.00449329,0.000620342,0.181568,1647.46,-395.637,148.506
1308,0,-0.00659475,0.0012612,0.183279,1648.79,-395.64,148.547
1309,0,-0.00774644,0.00118189,0.185501,1650.19,-395.702,148.539
1310,0,-0.00955404,0.00465271,0.187064,1651.56,-395.75,148.493
1311,0,-0.0092288,0.00491102,0.188998,1652.98,-395.729,148.519
1312,0,-0.00930992,0.00289051,0.191566,1654.35,-395.701,148.578
1313,0,-0.00771128,0.00304396,0.192586,1655.81,-395.633,148.605
1314,0,-0.00810929,0.00371352,0.194333,1657.21,-395.597,148.601
1315,0,-0.00770664,0.0041544,0.196492,1658.71,-395.539,148.623
1316,0,-0.00831127,0.00503641,0.196917,1660.15,-395.442,148.57
1317,0,-0.010629,0.00527696,0.200926,1661.63,-395.296,148.573
1318,0,-0.0104551,0.00371905,0.201872,1663.12,-395.184,148.542
1319,0,-0.0107717,0.00348707,0.204914,1664.69,-395.126,148.459
1320,0,-0.0120242,0.00349155,0.204766,1666.19,-395.195,148.538
1321,0,-0.00989133,0.00300688,0.206549,1667.78,-395.168,148.496
1322,0,-0.00899396,0.0108398,0.200834,1669.25,-395.369,148.366
1323,0,-0.00848666,0.0108688,0.202955,1670.87,-395.188,148.36
1324,0,-0.0103986,0.0116793,0.204714,1672.48,-395.064,148.316
1325,0,-0.00914904,0.00950955,0.206648,1674.21,-394.782,148.463
1326,0,-0.00575699,0.00980395,0.206495,1675.84,-394.657,148.454
1327,0,-0.00956853,0.0122723,0.205559,1677.52,-394.586,148.389
1328,0,-0.009689,0.0125832,0.208437,1679.28,-394.313,148.385
1329,0,-0.0122099,0.0111028,0.210027,1681.06,-394.169,148.353
1330,0,-0.0128803,0.0106946,0.210741,1682.79,-393.976,148.398
1331,0,-0.0128388,0.0091381,0.210482,1684.5,-393.774,148.414
1332,0,-0.0123833,0.0156322,0.206283,1686.3,-393.946,148.047
1333,0,-0.012208,0.0162033,0.206098,1688.04,-393.731,147.929
1334,0,-0.0119435,0.0152247,0.207188,1689.89,-393.5,147.932
1335,0,-0.0107259,0.0110632,0.209502,1691.68,-393.262,147.915
1336,0,-0.00892245,0.0138012,0.207606,1693.5,-393.145,147.856
1337,0,-0.0105096,0.0143919,0.207489,1695.44,-392.918,147.907
1338,0,-0.0114993,0.01482,0.207597,1697.35,-392.731,147.88
1339,0,-0.0138538,0.013828,0.210435,1699.3,-392.662,147.87
1340,0,-0.0137673,0.0137909,0.211399,1701.27,-392.564,147.947
1341,0,-0.0128256,0.0142086,0.211114,1703.23,-392.36,147.983
1342,0,-0.0130729,0.0137556,0.21171,1705.24,-392.16,147.919
1343,0,-0.0103205,0.0136079,0.212623,1707.24,-392.042,147.907
1344,0,-0.00919234,0.0129691,0.21496,1709.25,-391.835,148.142
1345,0,-0.0112052,0.00716548,0.222499,1711.23,-391.074,148.74
1346,0,-0.0127818,0.00822802,0.223507,1713.25,-390.79,148.768
1347,0,-0.013746,0.00946014,0.224863,1715.34,-390.576,148.786
1348,0,-0.0142513,0.0105037,0.228563,1717.3,-390.498,148.866
1349,0,-0.0133863,0.0119018,0.232776,1719.04,-390.572,148.939
1350,0,-0.0109627,0.0119321,0.2384,1720.7,-390.824,149.013
1351,0,-0.00881834,0.0124545,0.246045,1722.24,-391.231,148.993
1352,0,-0.00564172,0.0113663,0.254731,1723.66,-391.772,148.859
1353,0,-0.0065729,0.0101049,0.265877,1724.99,-392.294,148.774
1354,0,-0.00907626,0.00862236,0.278055,1726.29,-392.717,148.842
1355,0,-0.0123663,0.0108916,0.290823,1727.57,-393.281,148.739
1356,0,-0.0111214,0.0101167,0.304945,1728.93,-393.873,148.786
1357,0,-0.00991229,0.0116374,0.318291,1730.31,-394.707,148.813
1358,0,-0.0109442,0.0100976,0.333459,1731.78,-395.388,148.885
1359,0,-0.0121191,0.00931501,0.347129,1733.21,-396.155,148.838
1360,0,-0.00893209,0.00838577,0.358371,1734.55,-396.918,148.709
1361,0,-0.00371788,0.00805876,0.368887,1736.08,-397.552,148.735
1362,0,-0.00227935,0.00892702,0.379912,1737.75,-398.088,148.63
1363,0,-0.00465237,0.0101854,0.390306,1739.47,-398.321,148.696
1364,0,-0.00718982,0.00846096,0.401853,1741.09,-398.478,148.713
1365,0,-0.00640553,0.00989432,0.411549,1742.95,-398.364,148.815
1366,0,-0.00632587,0.0125004,0.418227,1744.69,-398.273,148.733
1367,0,-0.00598994,0.0121706,0.423263,1746.35,-398.135,148.79
1368,0,-0.00345853,0.0100225,0.428271,1748.07,-397.97,148.854
1369,0,-0.00625885,0.00893509,0.433867,1749.82,-397.818,148.872
1370,0,-0.00696634,0.0176215,0.432875,1751.57,-398,148.52
1371,0,-0.00797924,0.0166202,0.43787,1753.32,-397.643,148.48
1372,0,-0.00766301,0.0163509,0.441623,1755.08,-397.252,148.44
