Trajectories
100
,,1 5,,,1 6,,,1 7,,,1 8,,,1 9,,,1 10,,,1 11,,,1 12,,,1 13,,,1 14,,,1 15,,,1 16,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
3754,0,1347.79,-54.0903,25.6781,437.348,1087.35,17.6958,1067.94,1100.47,20.9954,2284.36,228.709,28.8623,1617.88,392.628,26.9406,781.338,447.107,22.9942,517.032,-8.04369,18.3882,1132.2,-738.345,14.599,1565.04,1103.65,24.4816,1772.46,-749.189,27.2063,502.61,-753.676,16.3329,-155.376,8.62373,19.4511
3755,0,1347.79,-54.0948,25.6521,437.322,1087.4,17.7375,1067.9,1100.51,21.0051,2284.35,228.707,28.864,1617.87,392.642,26.9467,781.298,447.124,23.0103,517.046,-8.13121,18.4543,1132.18,-738.333,14.6446,1565.02,1103.63,24.4729,1772.48,-749.152,27.2276,502.454,-753.727,16.1727,-155.437,8.60873,19.5371
3756,0,1347.77,-54.0834,25.6375,437.359,1087.43,17.7474,1067.94,1100.49,21.0147,2284.34,228.697,28.8453,1617.86,392.641,26.9581,781.269,447.185,22.9894,517.068,-8.07511,18.4997,1132.19,-738.381,14.6902,1565.05,1103.62,24.4487,1772.48,-749.14,27.2212,502.731,-753.612,16.3918,-155.365,8.62648,19.6771
3757,0,1347.79,-54.0925,25.6568,437.597,1087.19,17.8909,1067.95,1100.47,20.9862,2284.37,228.694,28.864,1617.89,392.625,26.9499,781.37,447.096,23.0083,516.977,-7.94876,18.4074,1132.15,-738.421,14.6531,1565.07,1103.64,24.4634,1772.47,-749.171,27.231,502.539,-753.733,16.1966,-155.509,8.55718,19.5733
3758,0,1347.74,-54.1162,25.7071,437.465,1087.23,17.8041,1067.94,1100.49,21.0259,2284.34,228.736,28.8436,1617.87,392.633,26.9288,781.331,447.109,23.0985,517.071,-8.05279,18.4479,1132.19,-738.394,14.6987,1565.05,1103.63,24.4575,1772.48,-749.151,27.2468,502.633,-753.659,16.3229,-155.412,8.60623,19.5301
3759,0,1347.75,-54.0684,25.641,437.44,1087.19,17.8252,1067.93,1100.51,21.006,2284.36,228.711,28.8691,1617.88,392.645,26.9764,781.797,447.385,23.5459,516.879,-7.98811,18.361,1132.22,-738.352,14.6644,1565.07,1103.63,24.4879,1772.49,-749.18,27.2443,502.516,-753.713,16.2022,-155.335,8.62639,19.4059
3760,0,1347.78,-54.0906,25.6479,438.053,1086.7,18.2626,1067.94,1100.49,21.0198,2284.37,228.713,28.8645,1617.87,392.646,26.9723,781.608,447.079,23.1263,516.953,-8.03424,18.4094,1132.18,-738.364,14.6602,1565.02,1103.63,24.4431,1772.46,-749.147,27.2364,501.506,-753.65,15.7075,-155.361,8.609,19.4742
3761,0,1347.72,-54.1397,25.6567,437.59,1087.13,17.9131,1067.91,1100.52,20.9922,2284.35,228.698,28.8338,1617.88,392.631,26.9558,781.344,447.239,23.1215,516.87,-8.02698,18.2707,1132.2,-738.388,14.6745,1565.04,1103.62,24.4551,1772.45,-749.157,27.1811,502.733,-753.674,16.3683,-155.45,8.60261,19.7499
3762,0,1347.77,-54.104,25.7089,437.59,1087.17,17.9499,1067.95,1100.48,21.0108,2284.38,228.729,28.8586,1617.89,392.627,26.9622,781.421,447.165,23.1264,516.835,-7.96644,18.377,1132.2,-738.357,14.645,1565.04,1103.61,24.4379,1772.42,-749.166,27.1694,502.657,-753.685,16.2816,-155.453,8.62373,19.4563
3763,0,1347.76,-54.0697,25.615,437.663,1087.02,17.9493,1068.73,1099.91,21.2137,2284.34,228.717,28.8446,1617.87,392.635,26.953,781.311,447.226,23.0866,516.973,-7.99101,18.4939,1132.18,-738.381,14.6545,1565.04,1103.64,24.4543,1772.47,-749.141,27.2212,502.51,-753.75,16.2504,-155.416,8.61959,19.4594
3764,0,1347.71,-54.1251,25.6785,437.546,1087.14,17.8744,1067.93,1100.49,21.033,2284.37,228.72,28.8789,1617.86,392.634,26.9403,781.324,447.196,23.1357,516.9,-7.96977,18.4238,1132.17,-738.401,14.6748,1565.05,1103.63,24.4889,1772.47,-749.171,27.2398,501.468,-753.564,15.6752,-155.414,8.60114,19.5473
3765,0,1347.73,-54.1289,25.6605,437.923,1086.88,18.1332,1067.94,1100.51,21.0227,2284.38,228.731,28.8848,1617.87,392.626,26.953,781.546,447.165,23.0869,517.01,-8.0265,18.4032,1132.2,-738.368,14.6929,1565.05,1103.6,24.4947,1772.47,-749.168,27.2355,502.532,-753.699,16.2281,-155.318,8.60656,19.5695
3766,0,1347.8,-54.0907,25.6773,436.995,1087.56,17.7169,1068.72,1099.91,21.2008,2284.36,228.713,28.8867,1617.86,392.622,26.9404,781.343,447.167,23.1113,516.908,-7.94697,18.3769,1132.2,-738.375,14.6808,1565.05,1103.62,24.4472,1772.48,-749.119,27.2277,502.489,-753.765,16.1091,-155.294,8.63818,19.568
3767,0,1347.87,-54.0344,25.7234,437.039,1087.44,17.5696,1068.67,1099.95,21.2056,2284.37,228.715,28.867,1617.88,392.643,26.9562,781.427,447.112,23.1008,517.174,-8.07977,18.4715,1132.19,-738.384,14.6846,1565.08,1103.62,24.4703,1772.73,-748.938,27.1479,502.593,-753.693,16.2427,-155.456,8.57098,19.5436
3768,0,1347.75,-54.091,25.6591,437.489,1087.34,17.8933,1067.95,1100.47,21.015,2284.39,228.731,28.9007,1617.88,392.626,26.9499,781.419,447.123,23.1128,517.23,-8.09948,18.4637,1132.17,-738.364,14.661,1565.04,1103.62,24.4858,1772.61,-749.076,27.2226,502.455,-753.701,16.1829,-155.402,8.61115,19.507
3769,0,1347.78,-54.0702,25.6649,437.559,1087.15,17.9332,1067.98,1100.45,21.0539,2284.37,228.706,28.8737,1617.87,392.638,26.9498,781.466,447.078,23.0615,516.992,-8.08467,18.4228,1132.17,-738.375,14.6839,1565.1,1103.6,24.5075,1772.6,-749.06,27.173,501.441,-753.536,15.6794,-155.444,8.58249,19.4461
3770,0,1347.75,-54.0141,25.5897,437.588,1087.18,17.9609,1067.94,1100.5,21.0004,2284.34,228.721,28.8687,1617.87,392.639,26.9448,781.386,447.085,23.0422,517.109,-8.11008,18.43,1132.19,-738.367,14.678,1565.09,1103.61,24.4588,1772.58,-749.074,27.1374,501.346,-753.549,15.6527,-155.344,8.6296,19.4877
3771,0,1347.78,-54.0715,25.634,437.895,1086.94,18.1736,1067.96,1100.49,21.0228,2284.37,228.74,28.8442,1617.87,392.633,26.9292,781.336,447.19,23.0184,517.077,-8.05251,18.4895,1132.18,-738.36,14.6399,1565.04,1103.64,24.4768,1772.55,-749.056,27.1403,502.499,-753.74,16.162,-155.369,8.5945,19.4171
3772,0,1347.8,-54.0829,25.7031,437.88,1087.04,18.2005,1068.74,1099.9,21.2119,2284.34,228.691,28.8753,1617.88,392.627,26.9465,781.308,447.123,23.0456,517.096,-8.00993,18.4294,1132.19,-738.335,14.6351,1565.05,1103.61,24.4479,1772.6,-749.063,27.1871,502.55,-753.643,16.1452,-155.463,8.62756,19.7828
3773,0,1347.71,-54.1602,25.715,436.995,1087.47,17.6434,1067.93,1100.52,21.0378,2284.34,228.723,28.8662,1617.88,392.629,26.9618,781.398,447.13,23.0335,517.119,-8.09886,18.4699,1132.2,-738.34,14.653,1565.02,1103.62,24.458,1772.57,-749.08,27.1772,502.555,-753.622,16.2493,-155.421,8.60192,19.5577
3774,0,1347.79,-54.0682,25.6697,437.595,1087.2,17.9608,1067.93,1100.52,21.0414,2284.37,228.717,28.8733,1617.88,392.628,26.951,781.387,447.132,23.0513,517.014,-8.03529,18.4525,1132.2,-738.331,14.6216,1565.06,1103.63,24.4645,1772.79,-748.925,27.1933,502.642,-753.637,16.2777,-155.392,8.63642,19.5096
3775,0,1347.79,-54.1094,25.6728,437.578,1087.18,18.0017,1067.96,1100.46,20.9909,2284.36,228.705,28.8335,1617.88,392.628,26.9518,781.286,447.114,23.0167,517.047,-8.09876,18.4483,1132.19,-738.373,14.6585,1565.06,1103.62,24.468,1772.6,-749.025,27.2286,502.561,-753.718,16.2284,-155.372,8.61789,19.567
3776,0,1347.82,-54.0999,25.6907,437.576,1087.16,18.0362,1067.96,1100.45,21.0175,2284.38,228.705,28.9016,1617.86,392.624,26.9344,781.326,447.125,23.0393,517.008,-8.01725,18.3863,1132.18,-738.403,14.669,1565.04,1103.64,24.4371,1772.72,-748.908,27.1809,502.687,-753.704,16.3291,-155.358,8.60897,19.4385
3777,0,1347.76,-54.0273,25.5852,437.644,1086.98,18.0151,1068.7,1099.93,21.1947,2284.38,228.736,28.8973,1617.86,392.642,26.9374,781.295,447.149,23.0726,516.985,-8.01426,18.4104,1132.21,-738.374,14.6795,1565.05,1103.6,24.4541,1772.59,-749.056,27.1529,502.734,-753.663,16.327,-155.481,8.59577,19.4237
3778,0,1347.8,-54.0724,25.653,437.017,1087.45,17.648,1067.94,1100.5,21.0074,2284.35,228.723,28.8446,1617.86,392.637,26.9354,781.254,447.184,22.9964,516.879,-7.99345,18.3893,1132.18,-738.335,14.6544,1565.04,1103.61,24.4968,1772.56,-749.045,27.1749,502.564,-753.668,16.299,-155.428,8.60757,19.5294
3779,0,1347.76,-54.0933,25.5932,437.127,1087.42,17.7796,1067.98,1100.46,21.0177,2284.35,228.676,28.886,1617.89,392.637,26.9555,781.32,447.141,23.0521,517.071,-8.08948,18.4486,1132.18,-738.392,14.6679,1565.05,1103.62,24.4547,1772.58,-749.04,27.1487,502.485,-753.721,16.1799,-155.413,8.57478,19.7347
3780,0,1347.77,-54.0723,25.7134,437.85,1086.93,18.1102,1068.69,1099.92,21.2241,2284.33,228.699,28.8616,1617.87,392.63,26.9507,781.355,447.119,22.9814,516.927,-8.07646,18.336,1132.19,-738.415,14.6695,1565.07,1103.6,24.4743,1772.63,-749.049,27.2512,502.609,-753.638,16.2443,-155.433,8.59912,19.6633
3781,0,1347.68,-54.1111,25.6524,438.018,1086.91,18.2345,1067.92,1100.49,21.0037,2284.34,228.704,28.8517,1617.88,392.626,26.9552,781.31,447.127,23.0107,516.953,-8.02579,18.3164,1132.19,-738.391,14.6425,1565.07,1103.61,24.4344,1772.56,-749.094,27.2056,502.541,-753.651,16.1732,-155.389,8.61767,19.6962
3782,0,1347.77,-54.0748,25.6839,436.776,1087.82,17.1066,1067.96,1100.46,21.0477,2284.37,228.736,28.8566,1617.88,392.631,26.9491,781.396,447.154,23.0734,517.043,-8.07303,18.4159,1132.18,-738.379,14.6725,1565.05,1103.6,24.4429,1772.54,-749.076,27.1707,502.584,-753.67,16.1745,-155.374,8.62623,19.4618
3783,0,1347.79,-54.0544,25.6846,437.261,1087.42,17.636,1067.95,1100.49,21.0179,2284.36,228.695,28.85,1617.88,392.634,26.9447,781.497,447.041,22.9715,516.831,-7.95428,18.4177,1132.2,-738.345,14.6456,1565.09,1103.61,24.471,1772.56,-749.095,27.17,502.591,-753.719,16.2443,-155.365,8.63555,19.5334
3784,0,1347.81,-54.0794,25.6789,437.317,1087.33,17.6619,1068.73,1099.88,21.2155,2284.38,228.731,28.8721,1617.89,392.638,26.9549,781.316,447.145,23,516.964,-7.95,18.4006,1132.19,-738.414,14.6627,1565.1,1103.57,24.4712,1772.48,-749.069,27.1539,502.475,-753.757,16.1387,-155.377,8.5997,19.5755
3785,0,1347.82,-54.085,25.6813,437.301,1087.42,17.6478,1067.95,1100.48,21.028,2284.34,228.715,28.8486,1617.87,392.642,26.9536,781.271,447.133,23.0566,516.902,-8.02436,18.353,1132.2,-738.352,14.6422,1565.04,1103.64,24.5008,1772.56,-749.14,27.2699,502.665,-753.589,16.3468,-155.418,8.58295,19.5392
3786,0,1347.73,-54.1144,25.7361,437.32,1087.38,17.6816,1067.95,1100.46,21.0281,2284.37,228.728,28.8636,1617.88,392.644,26.9773,781.392,447.133,23.0199,516.97,-8.00963,18.3856,1132.21,-738.389,14.7086,1565.05,1103.62,24.4829,1772.53,-749.118,27.2556,502.437,-753.776,16.2114,-155.476,8.60375,19.7113
3787,0,1347.81,-54.0573,25.6745,437.383,1087.36,17.7381,1067.97,1100.48,21.018,2284.34,228.613,28.6731,1617.87,392.642,26.9492,781.387,447.137,23.0444,516.945,-8.07529,18.4771,1132.2,-738.379,14.6733,1565.05,1103.62,24.4715,1772.48,-749.104,27.2625,502.542,-753.715,16.2335,-155.398,8.57696,19.537
3788,0,1347.69,-54.0657,25.6441,437.312,1087.4,17.7613,1067.97,1100.47,21.0154,2284.3,228.603,28.6383,1617.88,392.622,26.9589,781.315,447.105,23.0556,516.88,-7.97203,18.3775,1132.17,-738.414,14.6486,1565.07,1103.6,24.4545,1772.5,-749.149,27.2104,501.324,-753.665,15.5599,-155.435,8.60455,19.456
3789,0,1347.77,-54.0935,25.6738,437.418,1087.35,17.7955,1067.95,1100.48,20.9943,2284.32,228.672,28.7828,1617.88,392.637,26.9707,781.543,447.039,23.063,517.054,-8.04575,18.4484,1132.2,-738.316,14.6449,1565.05,1103.62,24.4533,1772.51,-749.161,27.2274,501.619,-753.608,15.7313,-155.403,8.62405,19.2543
3790,0,1347.81,-54.0619,25.6724,436.804,1087.67,17.5198,1067.93,1100.49,21.0068,2284.35,228.699,28.7997,1617.87,392.641,26.9708,781.252,447.199,23.0511,516.891,-8.00651,18.3964,1132.19,-738.391,14.7269,1565.04,1103.62,24.4285,1772.48,-749.182,27.1846,502.65,-753.647,16.3458,-155.467,8.64239,19.6869
3791,0,1347.81,-54.0565,25.7267,437.491,1087.22,17.7995,1067.93,1100.52,21.01,2284.33,228.671,28.8052,1617.87,392.635,26.933,781.301,447.144,23.0197,517.159,-8.13341,18.4343,1132.14,-738.358,14.5372,1565.04,1103.63,24.4355,1772.49,-749.161,27.2517,502.557,-753.726,16.2064,-155.391,8.62206,19.4712
3792,0,1347.74,-54.0406,25.6057,437.509,1087.18,17.8618,1067.98,1100.43,21.0313,2284.37,228.693,28.8333,1617.91,392.62,26.9661,781.38,447.098,23.0417,516.918,-7.93875,18.3784,1132.17,-738.311,14.6166,1565.05,1103.62,24.4214,1772.46,-749.143,27.2406,502.741,-753.678,16.3754,-155.386,8.58117,19.5794
3793,0,1347.73,-54.1096,25.673,437.519,1087.26,17.9309,1067.93,1100.49,20.9935,2284.35,228.688,28.8101,1617.88,392.636,26.9578,781.385,447.117,23.086,516.927,-7.9762,18.3652,1132.21,-738.351,14.6594,1565.07,1103.6,24.4651,1772.48,-749.152,27.2411,502.505,-753.79,16.1726,-155.429,8.57526,19.6383
3794,0,1347.75,-54.0728,25.6444,437.542,1087.21,17.9377,1067.94,1100.48,20.9974,2284.37,228.713,28.849,1617.88,392.615,26.9527,781.327,447.136,23.0393,517.097,-8.07359,18.5057,1132.16,-738.336,14.6199,1565.05,1103.63,24.4545,1772.47,-749.113,27.2206,502.555,-753.73,16.2353,-155.461,8.61767,19.7203
3795,0,1347.74,-54.0917,25.6165,436.741,1087.81,17.1398,1067.95,1100.49,21.0199,2284.35,228.707,28.841,1617.88,392.64,26.9513,781.319,447.138,23.0597,516.942,-8.01073,18.3383,1132.18,-738.394,14.6838,1565.07,1103.63,24.4934,1772.44,-749.166,27.2052,501.831,-753.552,15.9301,-155.361,8.62311,19.5723
3796,0,1347.77,-54.0467,25.6415,436.612,1087.73,17.3504,1067.95,1100.48,20.9921,2284.34,228.713,28.8277,1617.87,392.637,26.9513,781.327,447.154,23.0208,517.061,-8.0352,18.3846,1132.15,-738.393,14.6681,1565.03,1103.64,24.4529,1772.5,-749.153,27.2487,501.558,-753.53,15.821,-155.422,8.61897,19.5804
3797,0,1347.81,-54.0843,25.6937,437.328,1087.38,17.6886,1068.75,1099.87,21.2148,2284.37,228.719,28.8545,1617.89,392.634,26.9492,781.304,447.113,23.0418,517.012,-8.02618,18.432,1132.18,-738.339,14.6382,1565.04,1103.62,24.4489,1772.52,-749.176,27.223,502.841,-753.846,16.4057,-155.517,8.58701,19.6478
3798,0,1347.7,-54.1305,25.7367,437.311,1087.34,17.6768,1067.91,1100.5,21.0025,2284.37,228.715,28.8616,1617.88,392.628,26.9386,781.383,447.101,23.0451,516.929,-8.02665,18.4006,1132.2,-738.376,14.6837,1565.05,1103.63,24.4758,1772.51,-749.103,27.2645,501.395,-753.587,15.6522,-155.448,8.58947,19.5425
3799,0,1347.73,-54.1072,25.6404,437.732,1087.06,17.9437,1067.97,1100.48,21.0405,2284.36,228.732,28.8463,1617.88,392.627,26.9577,781.301,447.109,23.0366,516.85,-7.97919,18.4231,1132.21,-738.355,14.6358,1565.06,1103.63,24.5258,1772.46,-749.168,27.1876,502.673,-753.633,16.2641,-155.416,8.58007,19.4994
3800,0,1347.79,-54.0918,25.6686,437.351,1087.35,17.7595,1067.97,1100.46,21.0518,2284.38,228.717,28.8739,1617.86,392.642,26.9514,781.396,447.107,23.0048,517.002,-8.06998,18.4652,1132.18,-738.377,14.6843,1565.07,1103.61,24.498,1772.46,-749.132,27.2529,502.596,-753.674,16.2584,-155.417,8.61273,19.3896
3801,0,1347.81,-54.0995,25.6751,437.406,1087.25,17.8102,1067.89,1100.53,20.9986,2284.38,228.737,28.9103,1617.89,392.636,26.9712,781.318,447.148,23.0412,516.949,-7.99325,18.454,1132.22,-738.382,14.732,1565.03,1103.62,24.4598,1772.49,-749.161,27.235,502.608,-753.687,16.2553,-155.433,8.6105,19.5063
3802,0,1347.69,-54.0758,25.5688,437.451,1087.25,17.8074,1068.71,1099.91,21.1966,2284.39,228.723,28.8564,1617.88,392.636,26.9695,781.413,447.103,22.992,517.166,-8.09671,18.4622,1132.18,-738.376,14.6716,1565.05,1103.62,24.4512,1772.47,-749.152,27.2413,502.692,-753.67,16.2864,-155.393,8.615,19.5446
3803,0,1347.76,-54.0795,25.6504,437.525,1087.26,17.8597,1067.95,1100.47,20.9969,2284.34,228.727,28.8282,1617.87,392.634,26.9377,781.322,447.137,22.9957,516.942,-7.99164,18.3723,1132.17,-738.392,14.6857,1565.04,1103.63,24.4637,1772.46,-749.121,27.1503,501.338,-753.596,15.6597,-155.384,8.58012,19.627
3804,0,1347.77,-54.041,25.5976,436.862,1087.57,17.5599,1067.91,1100.52,21.0149,2284.34,228.702,28.8613,1617.87,392.641,26.9548,781.274,447.173,23.0109,516.993,-8.05392,18.3908,1132.21,-738.386,14.6657,1565.08,1103.63,24.484,1772.47,-749.139,27.2028,501.462,-753.623,15.6615,-155.437,8.58434,19.5753
3805,0,1347.76,-54.1024,25.6704,437.505,1087.19,17.8947,1067.94,1100.5,21.0361,2284.37,228.712,28.8852,1617.87,392.634,26.9396,781.36,447.125,23.1014,516.993,-8.03786,18.3786,1132.21,-738.334,14.6416,1565.05,1103.62,24.4627,1772.51,-749.149,27.2413,502.858,-753.581,16.4541,-155.439,8.60075,19.6941
3806,0,1347.74,-54.0813,25.6465,437.912,1086.83,18.1329,1067.94,1100.48,21.0147,2284.35,228.724,28.851,1617.88,392.62,26.9668,781.378,447.132,23.0139,516.85,-7.99296,18.3976,1132.2,-738.385,14.7288,1565.09,1103.61,24.5083,1772.47,-749.123,27.2565,502.652,-753.654,16.3253,-155.441,8.60955,19.6969
3807,0,1347.7,-54.1141,25.6376,436.12,1088.05,16.8102,1067.96,1100.51,21.0361,2284.39,228.73,28.8896,1617.88,392.633,26.9558,781.376,447.097,23.0882,517.001,-8.02528,18.4263,1132.21,-738.406,14.6867,1565.09,1103.59,24.4518,1772.49,-749.173,27.2119,502.624,-753.668,16.2757,-155.459,8.60018,19.4239
3808,0,1347.75,-54.06,25.6369,437.402,1087.31,17.7658,1067.94,1100.51,21.0115,2284.37,228.736,28.8543,1617.86,392.643,26.9315,781.283,447.185,23.0046,516.991,-8.00371,18.4178,1132.19,-738.387,14.6985,1565.01,1103.6,24.4569,1772.47,-749.195,27.194,502.732,-753.635,16.3622,-155.388,8.591,19.6849
3809,0,1347.78,-54.1045,25.6751,437.332,1087.35,17.7054,1067.97,1100.47,21.0385,2284.34,228.707,28.8503,1617.86,392.638,26.9546,781.32,447.105,23.0369,516.998,-7.97931,18.3941,1132.25,-738.387,14.7624,1565.03,1103.62,24.4467,1772.46,-749.147,27.2541,502.62,-753.666,16.2699,-155.4,8.6065,19.4177
3810,0,1347.77,-54.0985,25.6334,437.311,1087.36,17.6701,1067.93,1100.5,21.0149,2284.32,228.707,28.81,1617.87,392.628,26.9562,781.419,447.065,23.0648,516.934,-8.00336,18.3243,1132.18,-738.326,14.6147,1565.06,1103.61,24.484,1772.47,-749.17,27.2253,502.846,-753.846,16.518,-155.438,8.61104,19.5434
3811,0,1347.77,-54.0704,25.6517,437.362,1087.29,17.7173,1067.94,1100.46,20.9957,2284.36,228.73,28.8855,1617.88,392.639,26.9562,781.311,447.18,23.0065,516.936,-8.02131,18.3717,1132.18,-738.36,14.6506,1565.06,1103.62,24.473,1772.48,-749.159,27.2074,502.896,-753.585,16.4652,-155.437,8.59202,19.5005
3812,0,1347.78,-54.0928,25.6838,437.393,1087.32,17.7429,1067.91,1100.52,21.0047,2284.35,228.726,28.8689,1617.88,392.64,26.9544,781.299,447.127,23.0894,517.03,-7.98966,18.4313,1132.17,-738.363,14.6599,1565.06,1103.64,24.4956,1772.49,-749.149,27.238,502.596,-753.71,16.2452,-155.318,8.60256,19.6029
3813,0,1347.81,-54.0876,25.6631,437.45,1087.3,17.7724,1068.7,1099.9,21.1808,2284.34,228.72,28.8556,1617.87,392.653,26.9622,781.327,447.152,23.0354,516.929,-7.9765,18.3954,1132.19,-738.345,14.6689,1565.07,1103.65,24.4903,1772.53,-749.128,27.2283,502.461,-753.657,16.1367,-155.45,8.60576,19.5775
3814,0,1347.81,-54.0866,25.652,437.729,1087.07,17.9682,1067.95,1100.47,21.0315,2284.38,228.72,28.8841,1617.89,392.648,26.9755,781.312,447.115,23.0367,517.081,-8.04415,18.4532,1132.17,-738.348,14.6182,1565.07,1103.62,24.4832,1772.49,-749.164,27.229,502.633,-753.673,16.2884,-155.478,8.60875,19.5537
3815,0,1347.73,-54.0896,25.6334,437.43,1087.29,17.8502,1068.74,1099.89,21.2143,2284.37,228.748,28.8778,1617.87,392.625,26.9595,781.32,447.184,23.0864,517.125,-8.06013,18.471,1132.27,-738.341,14.8096,1565.02,1103.62,24.471,1772.46,-749.187,27.2282,502.68,-753.627,16.3046,-155.394,8.62577,19.523
3816,0,1347.74,-54.0929,25.6671,436.895,1087.55,17.5619,1067.92,1100.48,20.9896,2284.36,228.735,28.8868,1617.88,392.66,26.9544,781.26,447.175,23.0984,517.06,-8.07816,18.5207,1132.2,-738.385,14.7008,1565.05,1103.63,24.4512,1772.44,-749.187,27.1719,502.432,-753.755,16.1175,-155.464,8.60378,19.5506
3817,0,1347.71,-54.0612,25.6031,437.456,1087.34,17.8751,1068.75,1099.89,21.1773,2284.35,228.703,28.8934,1617.87,392.622,26.9534,781.277,447.175,23.0773,517.003,-8.09087,18.4321,1132.18,-738.403,14.6563,1565.04,1103.64,24.4493,1772.49,-749.143,27.2594,502.615,-753.714,16.2515,-155.381,8.61956,19.5001
3818,0,1347.7,-54.0737,25.6227,437.479,1087.33,17.9279,1068.74,1099.89,21.2173,2284.37,228.703,28.8451,1617.88,392.646,26.9568,781.414,447.105,23.0354,516.919,-7.99908,18.3885,1132.2,-738.321,14.6028,1565.02,1103.64,24.4345,1772.49,-749.1,27.2097,502.644,-753.671,16.228,-155.406,8.62836,19.5984
3819,0,1347.79,-54.0991,25.6744,437.519,1087.31,17.9719,1067.97,1100.46,21.0308,2284.39,228.723,28.8962,1617.88,392.644,26.9586,781.3,447.145,23.0384,516.88,-7.93319,18.3644,1132.17,-738.4,14.6897,1565.04,1103.63,24.4676,1772.46,-749.171,27.2346,502.469,-753.751,16.1713,-155.494,8.59116,19.5845
3820,0,1347.79,-54.1052,25.7059,437.571,1087.16,17.9022,1067.95,1100.49,21.01,2284.33,228.696,28.8339,1617.89,392.628,26.9619,781.38,447.111,23.0406,516.916,-7.98826,18.4127,1132.18,-738.355,14.633,1565.03,1103.61,24.4565,1772.73,-748.966,27.1566,502.678,-753.649,16.3115,-155.403,8.60155,19.5723
3821,0,1347.81,-54.0779,25.6737,437.939,1086.89,18.1211,1068.74,1099.88,21.2174,2284.34,228.72,28.858,1617.89,392.641,26.9753,781.376,447.151,23.0443,516.963,-8.03222,18.3369,1132.19,-738.416,14.6878,1565.05,1103.61,24.4609,1772.57,-749.035,27.17,502.6,-753.655,16.2355,-155.377,8.61221,19.5437
3822,0,1347.77,-54.1159,25.6895,437.947,1086.89,18.2004,1068.72,1099.89,21.1899,2284.33,228.688,28.8107,1617.86,392.64,26.9361,781.319,447.141,23.0903,517.074,-8.02456,18.4196,1132.19,-738.375,14.7155,1565.04,1103.61,24.4822,1772.61,-749.064,27.1976,502.988,-753.757,16.5129,-155.43,8.58595,19.5755
3823,0,1347.72,-54.1405,25.6927,437.787,1087.02,18.1699,1067.96,1100.45,21.0339,2284.37,228.699,28.8631,1617.88,392.625,26.9659,781.369,447.137,23.0199,516.913,-8.06371,18.3935,1132.17,-738.415,14.6441,1565.05,1103.6,24.4561,1772.57,-749.035,27.1523,502.739,-753.62,16.3243,-155.442,8.60459,19.5253
3824,0,1347.84,-54.0801,25.6757,437.545,1087.27,17.9909,1067.93,1100.51,21.0004,2284.41,228.724,28.9059,1617.87,392.631,26.9573,781.466,447.1,22.9905,516.933,-8.04052,18.3156,1132.2,-738.367,14.689,1565.04,1103.61,24.4583,1772.59,-749.064,27.1808,502.578,-753.69,16.2595,-155.453,8.59195,19.5787
3825,0,1347.8,-54.0858,25.7002,437.024,1087.47,17.7061,1067.96,1100.49,21.0299,2284.35,228.599,28.6878,1617.88,392.621,26.959,781.277,447.151,23.0409,517.134,-8.07981,18.4893,1132.18,-738.333,14.6538,1565.05,1103.59,24.4446,1772.57,-749.086,27.1842,502.563,-753.703,16.2612,-155.444,8.58722,19.6679
3826,0,1347.73,-54.0533,25.6144,437.818,1086.99,18.1202,1067.97,1100.44,21.0241,2284.35,228.689,28.8083,1617.87,392.64,26.9532,781.301,447.149,23.0086,516.935,-8.00896,18.3549,1132.16,-738.399,14.6281,1565.02,1103.63,24.4462,1772.54,-749.051,27.1829,502.69,-753.583,16.3425,-155.457,8.63085,19.6217
3827,0,1347.82,-54.0822,25.6465,437.624,1087.15,17.9934,1068.71,1099.92,21.2113,2284.36,228.677,28.8248,1617.89,392.644,26.9601,781.374,447.081,23.0747,516.92,-8.00529,18.4538,1132.22,-738.389,14.6457,1565.06,1103.61,24.4773,1772.59,-749.111,27.2384,502.491,-753.677,16.1842,-155.417,8.61937,19.7149
3828,0,1347.7,-54.1005,25.6478,437.616,1087.16,18.0144,1067.9,1100.5,21.0087,2284.4,228.692,28.8548,1617.86,392.639,26.9436,781.297,447.138,22.9814,517.079,-8.11651,18.4629,1132.21,-738.376,14.6879,1565.09,1103.6,24.4714,1772.7,-748.946,27.1121,502.599,-753.718,16.2801,-155.372,8.6264,19.6859
