Objects
100
,,Global Angle ducker:ducker,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
262,0,0.00217248,-0.00972784,0.00178342,1340.5,-404.944,143.221
263,0,0.00198498,-0.00983747,0.00183624,1340.51,-404.941,143.232
264,0,0.00207704,-0.00953329,0.00188566,1340.51,-404.941,143.231
265,0,0.0023161,-0.00986862,0.00187064,1340.5,-404.946,143.229
266,0,0.00218122,-0.00978844,0.00184457,1340.51,-404.949,143.235
267,0,0.00244319,-0.00970527,0.00199305,1340.51,-404.936,143.225
268,0,0.00253167,-0.00969156,0.00190758,1340.5,-404.945,143.217
269,0,0.00231928,-0.00972102,0.00197674,1340.5,-404.935,143.223
270,0,0.00228727,-0.009653,0.00198355,1340.5,-404.933,143.228
271,0,0.00265924,-0.00967802,0.00189444,1340.51,-404.945,143.242
272,0,0.00213605,-0.00953939,0.00198855,1340.52,-404.948,143.236
273,0,0.00220612,-0.00979662,0.00189527,1340.5,-404.95,143.217
274,0,0.00243986,-0.00970994,0.0019184,1340.5,-404.933,143.209
275,0,0.00221561,-0.00958983,0.0018776,1340.51,-404.937,143.24
276,0,0.00266662,-0.00982784,0.00189346,1340.5,-404.937,143.23
277,0,0.00243024,-0.00972518,0.00192491,1340.51,-404.951,143.227
278,0,0.00229335,-0.00982721,0.00187181,1340.5,-404.944,143.214
279,0,0.00227701,-0.0096118,0.00196726,1340.5,-404.943,143.211
280,0,0.00229758,-0.0097081,0.00184544,1340.5,-404.935,143.228
281,0,0.00231892,-0.00963507,0.00196167,1340.5,-404.947,143.255
282,0,0.00278376,-0.00977964,0.00175661,1340.51,-404.936,143.225
283,0,0.00246495,-0.0096868,0.0019368,1340.51,-404.937,143.224
284,0,0.00236648,-0.00967094,0.00183496,1340.51,-404.946,143.227
285,0,0.00249327,-0.00967317,0.00199212,1340.51,-404.947,143.247
286,0,0.00264454,-0.00959886,0.00179304,1340.5,-404.938,143.235
287,0,0.00215978,-0.00963981,0.00195659,1340.51,-404.93,143.223
288,0,0.0025418,-0.00962907,0.00184048,1340.51,-404.933,143.218
289,0,0.00196553,-0.00949558,0.00201764,1340.51,-404.946,143.241
290,0,0.00243499,-0.00958478,0.00192997,1340.5,-404.956,143.242
291,0,0.00214863,-0.00965165,0.00188051,1340.5,-404.941,143.228
292,0,0.00229729,-0.00974335,0.00195389,1340.5,-404.938,143.218
293,0,0.00259288,-0.00959421,0.0019656,1340.5,-404.935,143.214
294,0,0.00193721,-0.00972971,0.00200929,1340.5,-404.936,143.229
295,0,0.00211862,-0.00960778,0.00202295,1340.5,-404.948,143.227
296,0,0.00258296,-0.00975918,0.00191609,1340.5,-404.949,143.233
297,0,0.00234466,-0.00973908,0.0017451,1340.5,-404.946,143.211
298,0,0.00250688,-0.00958805,0.00187725,1340.5,-404.938,143.218
299,0,0.00264086,-0.00972515,0.00199215,1340.49,-404.927,143.221
300,0,0.00267204,-0.00980564,0.0019693,1340.5,-404.943,143.234
301,0,0.00187636,-0.00947491,0.00214166,1340.5,-404.941,143.219
302,0,0.00252953,-0.00964502,0.0019694,1340.51,-404.949,143.212
303,0,0.00213952,-0.00946571,0.0019752,1340.51,-404.938,143.226
304,0,0.00217746,-0.00964449,0.00199286,1340.49,-404.943,143.217
305,0,0.00241552,-0.00964503,0.00181582,1340.49,-404.94,143.215
306,0,0.00195183,-0.00959898,0.00204063,1340.5,-404.937,143.231
307,0,0.00204216,-0.00964858,0.00191735,1340.5,-404.939,143.228
308,0,0.00195277,-0.00966341,0.0018644,1340.5,-404.945,143.222
309,0,0.00229219,-0.00968045,0.0018606,1340.49,-404.948,143.216
310,0,0.00209098,-0.00963518,0.00191728,1340.5,-404.948,143.226
311,0,0.00260297,-0.00960194,0.00188892,1340.5,-404.939,143.221
312,0,0.00224026,-0.00955034,0.00200501,1340.5,-404.935,143.216
313,0,0.00235163,-0.0096222,0.0018842,1340.51,-404.943,143.224
314,0,0.00227896,-0.00968186,0.00191276,1340.51,-404.943,143.222
315,0,0.00277997,-0.00969239,0.00198313,1340.5,-404.941,143.238
316,0,0.00213971,-0.00974919,0.00193943,1340.5,-404.945,143.224
317,0,0.0024175,-0.00966469,0.00200365,1340.51,-404.946,143.215
318,0,0.00264669,-0.0097089,0.00202112,1340.49,-404.937,143.2
319,0,0.00230958,-0.0096152,0.0018782,1340.5,-404.945,143.229
320,0,0.00255111,-0.00985294,0.00188737,1340.49,-404.947,143.234
321,0,0.0026795,-0.00964908,0.00181713,1340.51,-404.946,143.24
322,0,0.00210243,-0.00969681,0.00208372,1340.5,-404.945,143.211
323,0,0.00221082,-0.0096344,0.00193119,1340.5,-404.941,143.222
324,0,0.00228294,-0.00955426,0.00210272,1340.5,-404.942,143.228
325,0,0.00238513,-0.00965602,0.00192069,1340.5,-404.95,143.231
326,0,0.00275326,-0.00976584,0.00186932,1340.51,-404.954,143.229
327,0,0.00221512,-0.00981914,0.00198337,1340.5,-404.937,143.21
328,0,0.00241354,-0.0098166,0.00183689,1340.5,-404.943,143.222
329,0,0.00231413,-0.00967735,0.00197968,1340.5,-404.944,143.233
330,0,0.00223599,-0.00961672,0.0019535,1340.5,-404.949,143.239
331,0,0.00219122,-0.00963771,0.00182423,1340.5,-404.944,143.241
332,0,0.00222439,-0.00958817,0.00203796,1340.5,-404.94,143.225
333,0,0.00176,-0.00960227,0.00203282,1340.51,-404.941,143.227
334,0,0.0024206,-0.00963058,0.00190447,1340.5,-404.946,143.22
